Date,close,open,high,low,volume,SMA_20,RSI,ATR,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,target
2012-09-14,1772.7,1769.4,1780.2,1767.7,195520.0,1690.2900000000002,80.18033624167143,22.972582077984512,36.149234478957624,7.516643451453646,28.632591027503977,0
2012-09-17,1770.6,1773.5,1778.9,1756.2,118560.0,1697.85,79.04013516559638,22.95311192955705,37.28126738345031,6.918941084757069,30.362326298693244,0
2012-09-18,1771.2,1764.2,1775.9,1753.2,163630.0,1705.2599999999998,79.13144605410504,22.935032506017265,37.791193250121296,5.94309356114244,31.848099688978856,0
2012-09-19,1771.7,1773.4,1781.8,1764.2,162960.0,1711.7,79.21271698929897,22.553958755587452,37.79992498896513,4.76146023998902,33.03846474897611,0
2012-09-20,1770.2,1772.4,1774.9,1757.7,144570.0,1718.185,78.22844855747631,22.17153313018835,37.2563395992961,3.3742998802559896,33.88203971904011,0
2012-09-21,1778.0,1770.2,1790.0,1769.1,185290.0,1723.4450000000002,79.64483359605772,22.0807093351749,37.02810216181388,2.516849954219012,34.511252207594865,0
2012-09-24,1764.6,1774.7,1775.3,1757.9,159190.0,1728.03,71.08852684227983,21.939230096948116,35.358365113509535,0.677690324731735,34.6806747887778,0
2012-09-25,1766.4,1766.2,1777.9,1761.0,157680.0,1732.5700000000002,71.53096630220342,21.57928509002326,33.7908119832025,-0.7118902444602355,34.50270222766274,0
2012-09-26,1753.6,1762.7,1768.4,1738.3,196370.0,1736.765,64.02733934092566,22.187907583593038,31.156508966771753,-2.6769546087127907,33.833463575484544,0
2012-09-27,1780.5,1756.3,1782.9,1753.2,181480.0,1742.64,70.92913492716676,22.724485613336398,30.88340536168471,-2.3600465710398666,33.243451932724575,0
2012-09-28,1773.9,1780.0,1785.9,1769.5,156930.0,1748.48,67.50686837923621,22.272736640955234,29.790991934773956,-2.761967998360497,32.55295993313445,0
2012-10-01,1783.3,1773.7,1794.4,1765.7,190610.0,1753.2649999999999,69.74581254764655,22.731826880887006,29.345471535516026,-2.5659907180947457,31.91146225361077,0
2012-10-02,1775.6,1780.0,1786.6,1772.3,119800.0,1757.2449999999997,65.74922017437021,22.129553532252217,28.04775074936788,-3.090969203394316,31.138719952762195,0
2012-10-03,1779.8,1776.2,1784.0,1773.0,119090.0,1761.5349999999999,66.86456123638372,21.334585422805628,27.046428187578158,-3.2738334121472334,30.32026159972539,0
2012-10-04,1796.5,1780.0,1797.7,1779.9,161990.0,1766.08,70.91955458043617,21.08925789260523,27.285888537314577,-2.4274984499286525,29.71338698724323,0
2012-10-05,1780.8,1792.6,1798.1,1774.5,158450.0,1768.095,63.10139957678511,21.268596614561993,25.910127973292674,-3.042607211160444,28.952735184453118,0
2012-10-08,1775.7,1782.0,1782.5,1768.2,95900.0,1770.2900000000002,60.758256608807876,20.770839713521845,24.130143167026972,-3.858073613940917,27.98821678096789,-1
2012-10-09,1765.0,1777.8,1781.6,1762.0,140490.0,1771.795,56.055262129749345,20.687208305413133,21.607019536283133,-5.104957795747808,26.71197733203094,0
2012-10-10,1765.1,1766.0,1770.0,1758.5,129540.0,1773.3649999999998,56.089471000644394,20.030979140740765,19.391956639987484,-5.856016553634767,25.24797319362225,0
2012-10-11,1770.6,1764.9,1776.6,1760.2,117570.0,1773.2899999999997,58.02487328999782,19.771623487830702,17.874263981750346,-5.898967369497523,23.77323135124787,-1
2012-10-12,1759.7,1769.7,1775.0,1753.5,130390.0,1772.64,53.035796708629995,19.895078952985653,15.611977551715654,-6.529003039625774,22.140980591341428,-1
2012-10-15,1737.6,1755.2,1755.5,1729.7,172770.0,1770.9900000000002,44.65270525290881,20.616859027772392,11.89865368144092,-8.193861527920408,20.092515209361327,0
2012-10-16,1746.3,1738.0,1749.6,1736.1,105630.0,1769.7450000000001,48.128660920578255,20.10851195436008,9.547774253944226,-8.43579276433368,17.983567018277906,-1
2012-10-17,1753.0,1750.0,1755.0,1744.0,112840.0,1768.8100000000002,50.69665742169975,19.457903957620072,8.131583542897488,-7.881586780304335,16.013170323201823,-1
2012-10-18,1744.7,1750.9,1753.4,1739.0,106130.0,1767.5349999999999,47.55573072856838,19.09662510350436,6.267256535178603,-7.796731030418577,14.06398756559718,-1
2012-10-19,1724.0,1742.4,1744.7,1716.0,158720.0,1764.8349999999998,40.77134610439163,19.782580453254052,3.083897693972176,-8.784071897300006,11.867969591272182,0
2012-10-22,1726.3,1722.7,1730.8,1714.4,108140.0,1762.92,41.76544712830215,19.540967563735897,0.7381447819843743,-8.903859847430247,9.642004629414622,0
2012-10-23,1709.4,1729.8,1731.2,1704.6,153970.0,1760.0699999999997,36.86877606323424,20.0451841663262,-2.4562558730713135,-9.678608401988749,7.222352528917435,0
2012-10-24,1701.6,1709.0,1715.2,1698.7,140580.0,1757.47,34.83858511856487,19.79195672587433,-5.553222131327857,-10.220459728196234,4.667237596868377,0
2012-10-25,1713.0,1702.8,1718.9,1702.3,141160.0,1754.095,40.03573908470981,19.61395981688332,-7.006933904818652,-9.339337201349624,2.332403296530971,0
2012-10-26,1711.9,1712.1,1719.9,1701.4,126510.0,1750.9949999999997,39.706651980722654,19.53439125853451,-8.15378006462106,-8.388946688921624,0.235166624300565,-1
2012-10-29,1708.7,1712.2,1717.8,1706.2,57610.0,1747.265,38.7098106482325,18.967649025782038,-9.21465634293213,-7.559858373786156,-1.654797969145974,-1
2012-10-30,1712.1,1710.3,1715.7,1705.2,57250.0,1744.0900000000001,40.42127399286024,18.362816952511892,-9.669591816333195,-6.411835077749776,-3.2577567385834185,-1
2012-10-31,1719.1,1710.3,1726.6,1709.8,120010.0,1741.0549999999998,43.8948979542466,18.25118717018961,-9.357423405848749,-4.879733333812264,-4.477690072036485,-1
2012-11-01,1715.5,1720.4,1727.5,1713.8,121500.0,1737.0049999999999,42.5218280115333,17.926102372318926,-9.293389199277271,-3.8525593017926285,-5.440829897484643,-1
2012-11-02,1675.2,1715.6,1717.2,1674.8,223440.0,1731.725,30.877625676148867,19.67423791715329,-12.352127194706782,-5.52903783777771,-6.823089356929072,1
2012-11-05,1683.2,1676.7,1686.2,1672.5,120550.0,1727.1,34.700394192711094,19.247506637356633,-13.969632721670678,-5.7172346917932835,-8.252398029877394,1
2012-11-06,1715.0,1685.4,1720.9,1683.5,187220.0,1724.6,47.20043693487233,20.56554187754545,-12.540958901238582,-3.4308486970889494,-9.110110204149633,0
2012-11-07,1714.0,1715.8,1733.0,1703.0,265680.0,1722.045,46.89641971043204,21.23943174343506,-11.358482729661091,-1.7986980204091658,-9.559784709251925,0
2012-11-08,1726.0,1717.9,1735.1,1712.6,165870.0,1719.815,50.976965803344015,21.3294723331897,-9.345334928799275,0.17155982436212014,-9.516894753161395,0
2012-11-09,1730.9,1731.5,1739.4,1726.9,148670.0,1718.375,52.57933162734235,20.763081452247583,-7.270699644035176,1.796956087300977,-9.067655731336153,0
2012-11-12,1730.9,1731.8,1738.0,1725.2,107180.0,1718.0400000000002,52.57933162734234,20.19428991994418,-5.5624161628775255,2.8041916547669015,-8.366607817644427,0
2012-11-13,1724.8,1729.0,1733.3,1717.6,142500.0,1716.9650000000001,50.209849031092695,19.87326921137674,-4.6472377527072695,2.975496051949726,-7.6227338046569955,0
2012-11-14,1730.1,1725.3,1734.1,1720.5,143230.0,1715.8200000000002,52.22438695957578,19.425178553421254,-3.454465633596783,3.3346145368481706,-6.7890801704449535,0
2012-11-15,1713.8,1727.2,1727.9,1704.5,181710.0,1714.275,46.05295524662696,19.86623722817687,-3.780875333626227,2.406563869454982,-6.187439203081209,1
2012-11-16,1714.7,1715.5,1717.2,1705.6,136950.0,1713.81,46.42938057132018,19.275791711878533,-3.92172765890723,1.8125692353391845,-5.734296894246414,1
2012-11-19,1734.4,1714.4,1735.5,1713.4,125530.0,1714.2150000000001,53.99619867442799,19.477520875315776,-2.415880020207851,2.6547334992308507,-5.070613519438702,0
2012-11-20,1723.6,1731.5,1736.0,1721.8,128070.0,1714.925,49.83990660413678,19.10055509850751,-2.0700919269795577,2.4004172739673146,-4.470509200946872,0
2012-11-21,1728.2,1727.8,1732.0,1718.4,129040.0,1716.2549999999999,51.55051575074237,18.707658305756965,-1.4086329715787542,2.4495009834944947,-3.858133955073249,0
2012-11-22,1751.4,1729.1,1755.0,1727.6,165900.0,1718.175,59.122233972958405,19.32853985534576,0.976369149850143,3.8676024839387138,-2.8912333340885707,-1
2012-11-26,1749.6,1751.5,1752.3,1746.0,165970.0,1720.06,58.36017068149011,18.397929865678204,2.690244097979985,4.4651819456548445,-1.7749378476748596,-1
2012-11-27,1742.3,1749.3,1751.9,1740.4,198870.0,1721.7399999999998,55.24984199999052,17.905220589558333,3.4200293810104085,4.155973782948214,-0.7359444019378061,-1
2012-11-28,1716.5,1741.5,1743.1,1705.5,276140.0,1721.9599999999998,45.932512345319324,19.311990547447017,1.8947041254816668,2.1045188219355784,-0.20981469645391154,0
2012-11-29,1729.5,1722.4,1731.2,1720.1,178270.0,1722.48,50.46542348219087,18.982562651200805,1.7150936930818261,1.5399267116285902,0.17516698145323598,-1
2012-11-30,1712.7,1728.3,1733.7,1710.2,142070.0,1722.3400000000001,45.192429045707485,19.305236747543606,0.2146571013945504,0.03159209595305154,0.18306500544149887,0
2012-12-03,1721.1,1715.5,1724.9,1714.2,104840.0,1724.6349999999998,48.11178346200135,18.797719837004777,-0.29325939752175145,-0.38105952237060026,0.0878001248488488,0
2012-12-04,1695.8,1717.7,1719.2,1692.6,197020.0,1725.265,41.02400349648791,19.49073984864729,-2.7060913052480373,-2.2351131440775087,-0.47097816117052843,0
2012-12-05,1693.8,1697.7,1708.3,1686.0,157790.0,1724.205,40.51586968494175,19.691401288029624,-4.725192186740287,-3.403371220455807,-1.3218209662844802,0
2012-12-06,1701.8,1695.7,1704.8,1687.1,145850.0,1723.595,43.528949229672136,19.549158338884652,-5.615083849598932,-3.434610306651561,-2.1804735429473707,0
2012-12-07,1705.5,1701.3,1706.9,1684.1,145930.0,1722.5700000000002,44.91861622589886,19.781361314678616,-5.953146162669327,-3.018138095777565,-2.935008066891762,0
2012-12-10,1714.4,1705.4,1718.8,1703.3,84330.0,1721.7450000000001,48.21945603935259,19.475549792201573,-5.440196166782243,-2.0041504799123846,-3.436045686869859,0
2012-12-11,1709.6,1713.9,1715.8,1706.0,81040.0,1720.6799999999998,46.597575576903424,18.7844390927586,-5.3592217122638885,-1.5385408203152235,-3.820680891948665,-1
2012-12-12,1717.9,1712.0,1725.0,1708.5,167090.0,1720.3349999999998,49.745286732410264,18.62126487184727,-4.572598174253244,-0.6015338258436631,-3.971064348409581,-1
2012-12-13,1696.8,1712.8,1712.8,1690.7,171360.0,1718.67,42.833278285040436,19.234031666715325,-5.587379183797566,-1.2930518683103882,-4.294327315487178,-1
2012-12-14,1697.0,1699.6,1701.9,1694.0,85240.0,1717.83,42.91424607525198,18.424457976235665,-6.302807277500051,-1.606783969610298,-4.696023307889753,-1
2012-12-17,1698.2,1698.4,1701.0,1687.5,93930.0,1717.0049999999999,43.43194371956143,18.072710977933117,-6.69577450444649,-1.5998009572453888,-5.095973547201101,-1
2012-12-18,1670.7,1699.1,1704.4,1662.0,180400.0,1713.8200000000002,35.48904699125918,19.81037447950933,-9.121081881633017,-3.220086667545533,-5.900995214087485,0
2012-12-19,1667.7,1671.7,1677.8,1664.2,157440.0,1711.025,34.742589502558474,19.366776302401515,-11.156623765392624,-4.204502841044111,-6.952120924348512,0
2012-12-20,1645.9,1667.9,1672.8,1636.0,189980.0,1706.9099999999999,29.832199963179676,20.61200656651569,-14.363311865029345,-5.9289527525446655,-8.43435911248468,0
2012-12-21,1660.1,1648.5,1660.5,1636.3,136090.0,1702.345,36.1614640061011,20.86829181176457,-15.579226337792761,-5.715893780246464,-9.863332557546297,0
2012-12-24,1659.5,1658.0,1666.5,1652.7,44010.0,1697.8399999999997,36.01364508668772,20.363413825209957,-16.40218808895702,-5.231084425128577,-11.171103663828442,0
2012-12-26,1660.7,1657.4,1668.7,1650.6,52720.0,1693.7599999999998,36.572088418629605,20.201741409123542,-16.764312673613404,-4.47456720782797,-12.289745465785433,0
2012-12-27,1663.7,1659.8,1666.1,1653.1,95880.0,1691.1200000000001,38.02825203981365,19.68733130847186,-16.617665978702007,-3.4623364103332595,-13.155329568368748,0
2012-12-28,1655.9,1664.0,1667.0,1654.1,75140.0,1687.44,35.73137609986987,19.202521929295308,-16.935618955865948,-3.02423150999776,-13.911387445868188,1
2012-12-31,1675.8,1655.9,1681.0,1655.9,85220.0,1685.595,44.87869505247299,19.623770362917067,-15.404264519673916,-1.1943016590445819,-14.209962860629334,-1
2013-01-02,1688.8,1676.4,1695.4,1670.9,132830.0,1683.98,49.895702630269525,19.972072479851565,-12.991901191948955,0.9744493349443033,-13.966350526893258,-1
2013-01-03,1674.6,1686.2,1690.5,1661.2,143790.0,1682.92,45.07018122685141,20.63835301700502,-12.086580622455585,1.503815923550139,-13.590396546005724,0
2013-01-04,1648.9,1663.8,1664.5,1626.0,252730.0,1680.675,37.92191351146491,22.635613515790368,-13.289687519605195,0.24056722112042372,-13.530254740725619,0
2013-01-07,1646.3,1656.3,1663.0,1642.6,140820.0,1677.9,37.277764604078946,22.475926836091062,-14.28825061543921,-0.6063966997708725,-13.681853915668338,0
2013-01-08,1662.2,1647.6,1662.7,1646.8,146840.0,1675.735,43.58839764148217,22.041932062084562,-13.639395484078932,0.03396674527152577,-13.673362229350458,0
2013-01-09,1655.5,1659.9,1666.0,1651.3,131710.0,1672.7900000000002,41.68515071764739,21.517508343364238,-13.510071429775735,0.13063263965977967,-13.640704069435515,0
2013-01-10,1678.0,1658.0,1678.8,1653.8,159320.0,1671.2099999999998,49.637950148899336,21.766257747409647,-11.459916442161784,1.744630101818986,-13.20454654398077,0
2013-01-11,1660.6,1674.1,1676.9,1653.1,176080.0,1668.345,44.57520951472099,21.990096479737534,-11.11110650665637,1.6747520298595209,-12.78585853651589,0
2013-01-14,1669.4,1659.5,1674.8,1659.5,126860.0,1666.975,47.492064833848005,21.512232445470566,-10.009205770785684,2.221322212584166,-12.23052798336985,0
2013-01-15,1683.9,1667.8,1684.9,1666.2,149770.0,1666.3200000000002,51.97675405185459,21.31135869936553,-7.875133048712769,3.4843159477256656,-11.359448996438434,0
2013-01-16,1683.2,1679.7,1684.7,1673.0,137530.0,1665.5700000000002,51.746976755460544,20.624833077982284,-6.169234100664653,4.152171916619025,-10.321406017283678,0
2013-01-17,1690.8,1680.5,1697.8,1666.4,202940.0,1666.575,54.11854371144317,21.3944878581264,-4.156131117428686,4.932219919883995,-9.08835103731268,-1
2013-01-18,1687.0,1687.4,1695.1,1683.3,115540.0,1667.5400000000002,52.72324347094014,20.709167296831655,-2.834684265976648,5.002933417068826,-7.837617683045474,-1
2013-01-21,1693.2,1686.5,1695.9,1684.8,165130.0,1669.905,54.77214160776523,20.022798204200832,-1.2724716699276541,5.252116810494257,-6.524588480421911,-1
2013-01-23,1686.7,1691.7,1694.8,1683.1,141430.0,1671.235,52.217134683647764,19.42831261818649,-0.5525333491491438,4.777644105018214,-5.330177454167358,-1
2013-01-24,1669.9,1683.8,1685.8,1664.2,179960.0,1671.7549999999999,46.216343064828564,19.6477188597446,-1.322353373050646,3.2062592648933697,-4.528612637944016,0
2013-01-25,1656.6,1667.0,1671.6,1655.0,162110.0,1671.55,42.092282557648105,19.430024655477123,-2.971387826271666,1.2457798493378798,-4.217167675609546,0
2013-01-28,1652.9,1657.9,1661.6,1651.0,184380.0,1671.0100000000002,40.996287128722514,18.799308608657324,-4.524661112114245,-0.24599474920375908,-4.278666362910486,1
2013-01-29,1660.8,1653.9,1665.0,1653.5,145860.0,1671.2549999999999,44.32934350209568,18.32078656518179,-5.059850596895558,-0.6249473871880573,-4.4349032097075005,0
2013-01-30,1681.6,1664.1,1685.0,1663.5,183220.0,1671.545,52.015133839055814,18.74073038195452,-3.7622372234691284,0.5381327889906977,-4.300370012459826,0
2013-01-31,1662.0,1677.0,1681.7,1658.4,159620.0,1670.205,45.623289302771724,19.066392497529193,-4.266246834334879,0.02729854249995789,-4.293545376834837,0
2013-02-01,1670.6,1665.2,1683.0,1660.6,177050.0,1670.0049999999999,48.607459788477456,19.304507319134256,-3.9264680755049994,0.2936618410638703,-4.22012991656887,0
2013-02-04,1676.4,1669.1,1678.6,1661.8,112530.0,1671.3799999999999,50.57738894995357,19.12561393919609,-3.1528355086095416,0.8538355263674626,-4.006671034977004,0
2013-02-05,1673.5,1675.5,1687.0,1667.2,154150.0,1672.7399999999998,49.554592708120815,19.17378437211065,-2.7421224090919623,1.011638900708034,-3.7537613097999962,0
2013-02-06,1678.8,1673.4,1680.5,1668.8,97160.0,1673.5700000000002,51.48552313551932,18.639942631245606,-1.9662973606484684,1.4299711593212225,-3.396268519969691,-1
2013-02-07,1671.3,1678.0,1683.9,1663.4,183510.0,1674.3600000000001,48.64774903665456,18.77280387187092,-1.9343398741398232,1.1695429166638944,-3.1038827908037177,-1
2013-02-08,1666.9,1671.8,1674.3,1665.8,94740.0,1673.8049999999998,47.01068609823145,18.039032166737282,-2.238255349107021,0.6925019533573575,-2.9307573024643787,-1
2013-02-11,1649.1,1667.9,1670.3,1644.1,161670.0,1673.23,40.99982564431369,18.621958440541764,-3.87080160044502,-0.7520354383845129,-3.118766162060507,-1
2013-02-12,1649.6,1648.6,1653.8,1639.5,137080.0,1672.2399999999998,41.22715288012272,18.313247123360203,-5.065864314736018,-1.5576785221404084,-3.5081857925956097,-1
2013-02-13,1645.1,1652.5,1655.0,1640.5,130850.0,1670.3,39.742975699156204,18.040872328834475,-6.303410722630815,-2.236179944028164,-4.067230778602651,-1
2013-02-14,1635.5,1642.5,1650.0,1632.8,174430.0,1667.9150000000002,36.70702318054281,17.980810019632017,-7.966976589526894,-3.1197966487393938,-4.8471799407875,-1
2013-02-15,1609.5,1634.2,1636.0,1596.7,258380.0,1663.85,30.01875009160069,19.503609303944014,-11.25362247852513,-5.125154030190104,-6.128468448335027,-1
2013-02-18,1604.2,1610.0,1618.8,1600.2,220230.0,1659.7099999999998,28.864203114902867,19.439065782233723,-14.123175554195768,-6.395765684688593,-7.727409869507175,-1
2013-02-20,1578.0,1604.2,1609.2,1558.1,260410.0,1653.95,23.95861747603444,21.700561083502752,-18.300481518847164,-8.45845731947199,-9.842024199375174,1
2013-02-21,1578.6,1564.8,1584.4,1554.3,223530.0,1648.545,24.276011985934325,22.300521006109708,-21.316883838516105,-9.179887711312745,-12.13699612720336,1
2013-02-22,1572.8,1577.0,1587.0,1569.3,142210.0,1643.69,23.265094622940033,21.971912362816163,-23.899912620723626,-9.41033319481621,-14.489579425907415,1
2013-02-25,1586.6,1579.7,1596.5,1574.7,164110.0,1640.1899999999998,30.663467373686434,22.095347194043583,-24.550434742160178,-8.048684253002211,-16.501750489157967,0
2013-02-26,1615.5,1592.7,1619.7,1583.7,254860.0,1638.3200000000002,43.047438903796724,23.088536680183328,-22.474912931409108,-4.778529953800913,-17.696382977608195,-1
2013-02-27,1595.7,1613.6,1614.4,1591.4,172160.0,1635.065,38.03516127794291,23.16078406017023,-22.172154670206282,-3.58061735407847,-18.591537316127813,0
2013-02-28,1578.1,1596.3,1602.5,1574.3,190160.0,1629.8899999999999,34.220892501423975,23.520728055872357,-23.08626538099952,-3.5957824518973673,-19.490482929102154,0
2013-03-01,1572.3,1578.5,1586.9,1564.0,193690.0,1625.405,33.04483219908989,23.476390337595767,-24.002035705626668,-3.60924222121961,-20.392793484407058,0
2013-03-04,1572.4,1578.0,1584.3,1568.7,122910.0,1620.4950000000001,33.087529656342895,22.91379102776749,-24.438014897791845,-3.23617713070783,-21.201837767084015,0
2013-03-05,1574.9,1574.2,1585.8,1571.1,146720.0,1615.4199999999998,34.216952559085314,22.327091668641245,-24.301667941251026,-2.479864139333607,-21.82180380191742,0
2013-03-06,1574.9,1574.9,1584.3,1566.4,169870.0,1610.49,34.216952559085314,22.01087083516686,-23.917901317850237,-1.6768780127462541,-22.241023305103983,0
2013-03-07,1575.1,1583.8,1584.9,1574.0,141570.0,1605.3049999999998,34.31981178903423,21.217237204083517,-23.32870636996813,-0.8701464518913156,-22.458559918076816,0
2013-03-08,1576.9,1577.4,1583.1,1560.4,213960.0,1600.585,35.30033639257731,21.323148832363252,-22.45764244932002,0.0007339750054384808,-22.458376424325458,0
2013-03-11,1578.0,1578.3,1582.5,1574.5,101210.0,1596.1399999999999,35.92982070257352,20.371495344337305,-21.431508124603624,0.8214946397774661,-22.25300276438109,0
2013-03-12,1591.7,1580.4,1597.6,1578.8,150410.0,1593.27,43.32557651389269,20.31638853402749,-19.290445526895837,2.370045789988204,-21.66049131688404,0
2013-03-13,1588.4,1592.0,1598.8,1584.4,141800.0,1590.2099999999998,42.06596805666807,19.893789353025515,-17.6563885568753,3.2032822080069963,-20.859670764882296,0
2013-03-14,1590.7,1586.7,1592.2,1575.2,144160.0,1587.49,43.30319225086226,19.68709011352369,-15.991456303361929,3.8945715692162963,-19.886027872578225,0
2013-03-15,1592.6,1589.4,1597.9,1587.3,98990.0,1585.345,44.36027759719668,19.038012248272008,-14.353216431767578,4.42624915264852,-18.779465584416098,0
2013-03-18,1604.6,1597.0,1610.4,1589.6,176070.0,1585.1,50.622044257866264,19.16386851625259,-11.948860789558239,5.464483835886288,-17.413344625444527,0
2013-03-19,1611.3,1603.7,1615.0,1599.0,165890.0,1585.455,53.75162825710348,18.937877907948835,-9.39446408082381,6.415104435696573,-15.809568516520383,0
2013-03-20,1607.5,1611.9,1613.9,1599.6,127570.0,1586.9299999999998,51.74834017091644,18.606600914523927,-7.589230601549389,6.5762703319767954,-14.165500933526184,0
2013-03-21,1613.8,1605.7,1616.5,1603.6,130590.0,1588.69,54.75876554900338,18.19898656348651,-5.585822826031972,6.86374248599537,-12.449565312027342,0
2013-03-22,1606.1,1614.0,1615.3,1602.6,138730.0,1590.355,50.603214924174075,17.806201808951762,-4.566790263150551,6.306220039101435,-10.873010302251986,0
2013-03-25,1604.5,1608.8,1612.8,1588.4,234090.0,1591.25,49.75822075570934,18.277187394026626,-3.843995061312853,5.623212192751307,-9.46720725406416,-1
2013-03-26,1595.7,1604.5,1605.0,1593.4,165480.0,1590.26,45.27977577721386,17.80024543731043,-3.935890614729942,4.425053311467375,-8.360943926197317,-1
2013-03-27,1607.2,1601.0,1609.0,1591.9,179890.0,1590.8349999999998,51.43175251731903,17.750227906073963,-3.0456561837634126,4.252230193947124,-7.297886377710537,-1
2013-03-28,1595.7,1605.6,1608.3,1594.3,123530.0,1591.715,45.877207683411115,17.482354484211537,-3.2308496502851085,3.2536293819403435,-6.484479032225452,-1
2013-04-01,1600.9,1598.1,1601.6,1595.2,62180.0,1593.145,48.58134092484107,16.690757735339275,-2.924310632314473,2.848134719928783,-5.772445352243256,-1
2013-04-02,1575.9,1600.1,1604.3,1574.0,165690.0,1593.3200000000002,38.59693810925675,17.662846468529324,-4.6451212520546505,0.9018592801508847,-5.546980532205535,0
2013-04-03,1553.5,1576.4,1577.3,1549.7,209510.0,1592.25,32.20946848975578,18.37264314934865,-7.727293432739543,-1.7442503204272057,-5.9830431123123375,1
2013-04-04,1552.4,1557.7,1559.3,1539.4,188530.0,1591.125,31.930018234419233,18.48174006725231,-10.14178966053828,-3.326997238580754,-6.8147924219575255,1
2013-04-05,1575.9,1554.0,1581.8,1549.0,190800.0,1591.1650000000002,43.256541368998214,19.50447291959143,-10.043269159120882,-2.582781389730685,-7.460487769390197,-1
2013-04-08,1572.5,1580.8,1582.9,1566.6,111700.0,1590.9450000000002,42.16340977771745,19.27558199676348,-10.122852593519156,-2.129891859303166,-7.992960734215989,-1
2013-04-09,1586.7,1572.4,1590.1,1570.0,126550.0,1591.38,48.06629173202955,19.334468996994655,-8.937080610856583,-0.7552959013124738,-8.18178470954411,-1
2013-04-10,1558.8,1585.0,1588.5,1555.3,176370.0,1589.7350000000001,39.52968437787405,20.3248640686379,-10.131850930869177,-1.560052977060053,-8.571797953809124,-1
2013-04-11,1564.9,1559.0,1568.1,1553.0,137760.0,1588.56,41.956885216059995,19.951659492306614,-10.465852168134234,-1.5152433714600875,-8.950608796674146,-1
2013-04-12,1501.4,1560.3,1564.2,1476.0,374340.0,1584.095,28.93620600634573,24.876540957141867,-15.673792144132221,-5.37854667796646,-10.295245466165762,-1
2013-04-15,1361.1,1481.0,1495.0,1335.1,700340.0,1572.52,16.645189977641646,34.97821660306032,-30.767491075251655,-16.377796487268714,-14.389694587982941,1
2013-04-16,1387.4,1355.0,1404.2,1321.5,424780.0,1561.66,23.228286071461962,38.38691541712745,-40.14440629393198,-20.60376936475923,-19.54063692917275,0
2013-04-17,1382.7,1371.4,1395.2,1365.0,255300.0,1550.23,22.880516054280587,37.80213574447549,-47.408434954790664,-22.29423842049433,-25.114196534296333,0
2013-04-18,1392.5,1376.1,1402.0,1335.6,246910.0,1539.48,25.388884925460772,39.84484033415582,-51.77759205426901,-21.330716415978138,-30.44687563829087,1
2013-04-19,1395.6,1393.0,1424.7,1385.4,199700.0,1528.5700000000002,26.206531298016184,39.80592316743041,-54.36336935950999,-19.13319497697529,-35.2301743825347,1
2013-04-22,1421.2,1408.3,1438.8,1403.5,186680.0,1519.325,32.75974444605736,40.04835722689967,-53.7275724407159,-14.797918446544962,-38.92965399417094,0
2013-04-23,1408.8,1425.4,1432.8,1404.0,215910.0,1509.54,31.309379697706778,39.244903139263975,-53.606334712991384,-11.741344575056353,-41.86499013793503,1
2013-04-24,1423.7,1412.5,1433.6,1411.5,142300.0,1500.94,35.03148728111857,38.21312434360226,-51.7118454993838,-7.877484289159007,-43.83436121022479,0
2013-04-25,1462.0,1430.3,1468.6,1426.3,197320.0,1493.68,43.505597226572945,38.69075831905923,-46.582979642575765,-2.1988947458807715,-44.38408489669499,0
2013-04-26,1453.6,1467.3,1484.8,1447.3,239660.0,1486.575,42.205355997692536,38.60570415341214,-42.703862750289545,1.34417771712436,-44.048040467413905,0
2013-04-29,1467.4,1466.2,1478.3,1461.6,122510.0,1479.9,45.10786391475244,37.61243957102556,-38.07716019650093,4.776704216730387,-42.853864413231314,0
2013-04-30,1472.1,1476.6,1479.5,1460.5,154100.0,1474.7099999999998,46.10068843168994,36.28297960166659,-33.64339426180595,7.368376121140294,-41.011770382946246,0
2013-05-01,1446.2,1475.6,1477.4,1439.7,170190.0,1469.3449999999998,41.63203576904118,36.384195344404695,-31.852342384061103,7.327542399108118,-39.17988478316922,0
2013-05-02,1467.6,1457.0,1473.3,1448.1,152830.0,1465.105,46.26663239246141,35.72103853409007,-28.378984446978393,8.640720268952663,-37.019704715931056,0
2013-05-03,1464.2,1466.2,1487.2,1455.4,175030.0,1459.52,45.646485506874875,35.44096435308363,-25.605510456990714,9.13135540715227,-34.736865864142985,0
2013-05-06,1468.0,1470.0,1478.4,1463.8,80800.0,1454.2949999999998,46.509450345617694,33.952324042149094,-22.83762615763294,9.519391765208042,-32.35701792284098,0
2013-05-07,1448.8,1469.1,1470.0,1440.4,192500.0,1447.4,42.81097361754482,33.64144375342415,-21.940421921297002,8.333276801235186,-30.27369872253219,0
2013-05-08,1473.7,1451.6,1475.8,1446.7,158960.0,1443.145,48.527589270927265,33.31705491389384,-19.001126044722696,9.018058142247597,-28.019184186970293,-1
2013-05-09,1468.6,1473.0,1476.0,1452.1,162470.0,1438.3300000000002,47.48070432152838,32.64440813433,-16.888559462851617,8.904499779294945,-25.793059242146562,-1
2013-05-10,1436.6,1457.5,1461.2,1418.5,231400.0,1435.09,41.43991632350831,33.891236124734995,-17.59365904158085,6.559520160452571,-24.15317920203342,-1
2013-05-13,1434.3,1447.7,1448.3,1424.7,151010.0,1438.75,41.03580415191569,33.15614783011106,-18.129065730994853,4.819290776830858,-22.94835650782571,-1
